"lambda.input","lambda.est","kappa","kappa.z","CI.lower","CI.upper"
0.2,0.177494257915019,0.0294856984685403,NA,0.0673681208128132,0.33946941774075
0.2,0.11143529523483,0.0257610095932291,NA,0.0478709743469047,0.225423622315113
0.2,0.0494124832613772,0.0422063332544535,NA,0,0.235003180610423
0.2,0.122209475707691,0.038029402288197,NA,0.0424514376989145,0.253992412117236
0.2,0.29783504667734,0.045910385901613,NA,0.168619820561686,0.450336836709242
0.2,1e-06,0.0476205054733188,NA,0,0.133725383241567
0.2,0.249842344008269,0.0235769163310982,NA,0.132708548503726,0.399412981517867
0.2,1e-06,0.0112283801138384,NA,0,0.101241487700929
0.2,0.114505056182593,0.0265908963574879,NA,0.0369847128787695,0.266454526958542
0.2,0.0786630164719912,0.0385227813577716,NA,0.00474044405887128,0.203731372580033
0.2,0.148376983325834,0.0416098417811896,NA,0.0534408043677979,0.289581810039847
0.2,0.150412500567474,0.0445947215406386,NA,0.0466843476187721,0.310874900832542
0.2,0.166884637565997,0.00834403620246912,NA,0.0688245774226685,0.324214623535893
0.2,0.196946358792718,0.0665286915606587,NA,0.0938294225750423,0.331636929790436
0.2,0.236964529375422,0.0453775378204368,NA,0.126606928754774,0.382643851903611
0.2,0.236988030006633,0.0367855536188645,NA,0.125305940561954,0.384512977520618
0.2,0.178667902012209,0.0367179654206766,NA,0.0772925600541874,0.319590176128507
0.2,0.215354457098228,0.0106359687825473,NA,0.102287522559545,0.365758309036978
0.2,0.0752183264138976,0.0257476917089998,NA,0.0221237543261129,0.178883109992072
0.2,0.122953865651094,0.0199034842619209,NA,0.0355759787221661,0.266920634188123
0.2,0.241128621398174,0.0432033229580103,NA,0.147071601962897,0.36079694280156
0.2,0.157892468608405,0.0113099127678123,NA,0.0660062166800617,0.300546202242116
0.2,0.0933096631022716,0.036236309877775,NA,0.0220589083709917,0.229462169340118
0.2,0.17730651892779,0.0603167563317323,NA,0.0769111961699113,0.312626462908014
0.2,0.162735545251848,0.0586715789784868,NA,0.0735182283257428,0.297144300246735
0.2,0.190062170614731,0.0436150709916238,NA,0.0893878470672179,0.327116262744574
0.2,0.248541528538354,0.041258997405898,NA,0.131585993283911,0.389587668222371
0.2,0.188590529156076,0.0301366794110838,NA,0.0591668225523968,0.361809645926564
0.2,0.20561438596554,0.0568903730399325,NA,0.107249286747618,0.331989662777797
0.25,0.231345744481225,0.0218524647361705,NA,0.13702352285041,0.350324324757747
0.25,0.0968115662802212,0.0435859791855147,NA,0.0194684054983654,0.219215971106496
0.25,0.256673132797418,0.053218986923098,NA,0.125631936729671,0.411772950792272
0.25,0.244264759502994,0.0699687703648216,NA,0.127404034503951,0.389729504333183
0.25,0.218039914378029,0.0540755967343038,NA,0.109461974115637,0.36055631328635
0.25,0.374472250371343,0.0490214532893471,NA,0.248015597313627,0.510479992497605
0.25,0.145147513309852,0.0531735657795368,NA,0.0563451339743274,0.293544312621773
0.25,0.199422828889789,0.0547580279728907,NA,0.0762580909532586,0.364866114121545
0.25,0.22737797307134,0.0296580167974178,NA,0.0911378157740603,0.399531189579043
0.25,0.25049051202048,0.048012123597791,NA,0.142131940071803,0.38478451541277
0.25,0.215909067173811,0.0498471414062346,NA,0.093895163503838,0.383631848165457
0.25,0.31228677316178,0.00596675546577123,NA,0.192094527021368,0.456647707571577
0.25,0.160643401849277,0.055831279090198,NA,0.0716748089649669,0.298507743797067
0.25,0.234011475665337,0.0221820304463755,NA,0.116841140775197,0.37488589309918
0.25,0.214477130844004,0.0426849475101997,NA,0.0982766408205966,0.37113771701138
0.25,0.309271242257084,0.0266258041459668,NA,0.194013558887037,0.443676678305209
0.25,0.199589083576095,0.0275105686633178,NA,0.082866965102501,0.347493777981342
0.25,0.267021749517204,0.00542171822503018,NA,0.129847912520964,0.430236064136336
0.25,0.304490981253711,0.0161529563921149,NA,0.181110975812755,0.442998527828768
0.25,0.196300123550918,0.0459875302124201,NA,0.0917800315541463,0.347759801329978
0.25,0.242220570866078,0.0380212302578105,NA,0.128145910305042,0.387132426062984
0.25,0.165382490380739,0.0695405025763055,NA,0.0520075912231787,0.330014918262949
0.25,0.125173954626319,0.0233757378471003,NA,0.0151699548859658,0.295151508905364
0.25,0.262663880716065,0.0537042533448652,NA,0.136059937525293,0.416922828155153
0.25,0.251409902642121,0.046818078487323,NA,0.142217497910495,0.387119353996127
0.25,0.344024867772978,0.0916936292627191,NA,0.212861497949538,0.492397964889217
0.25,0.325377553912207,0.0675971902491411,NA,0.202628612923865,0.467364735577066
0.25,0.0775988597654953,0.0514600308920891,NA,0.0110912593136566,0.212081810239937
0.25,0.195351145321153,0.0524060300835507,NA,0.0803698221913114,0.353707271109174
0.25,0.311823282141079,0.0469767568881619,NA,0.173608825234238,0.466966428148806
0.25,0.121408754206195,0.0530066975849702,NA,0.0163863812677857,0.281823488173266
0.25,0.241564020571135,0.0479322375679585,NA,0.125395007839308,0.389439128346595
0.25,0.270359914324837,0.0530164974598521,NA,0.14999540791085,0.418815533455561
0.25,0.256008020549924,0.0307582292902428,NA,0.131900789567109,0.404421313361073
0.25,0.140942654133554,0.00227675115371081,NA,0.0478536217264153,0.284234022766757
0.25,0.104073408711554,0.0523472037168285,NA,0.0267961495484966,0.233470642564897
0.25,0.238724570436243,0.026249802585385,NA,0.111253137753079,0.405137939467109
0.25,0.129589345856447,0.0384548036384696,NA,0.022507027275378,0.299816632699569
0.25,0.292687155967202,0.0436640341691698,NA,0.170587326269635,0.440869631142451
0.25,0.248650315885515,0.0348630351307309,NA,0.150672783545643,0.37433517690939
0.25,0.310562713045718,0.0695714005826972,NA,0.164176794942503,0.476528832516171
0.25,0.241474254823482,0.0387757785376137,NA,0.141990574699073,0.368839536269075
0.25,0.252174307124521,0.0596548952587617,NA,0.157555788962267,0.36753372481971
0.25,0.288525445337186,0.0560446282564054,NA,0.140471142839593,0.464682847266179
0.25,0.210090808120541,0.0155986685370342,NA,0.109186567384809,0.341946319049904
0.25,0.262356358577795,0.0347877698568986,NA,0.127056861168857,0.426566005173649
0.25,0.277365253365845,0.0598541979465074,NA,0.177618591280872,0.399752909998073
0.25,0.143064303898798,0.0549578292783506,NA,0.0486315836040311,0.280975390657526
0.25,0.176602404166619,0.0286091728505661,NA,0.07094125422769,0.324980406593611
0.25,0.307198582275236,0.0605287286837415,NA,0.162920212098277,0.4738388248819
0.3,0.220262764622305,0.0418815422819973,NA,0.110081080976353,0.360934773435392
0.3,0.192829415641507,0.0505153090185012,NA,0.0660782535624903,0.367470812765132
0.3,0.311687240755592,0.0502696483929513,NA,0.203514753986179,0.440463901813541
0.3,0.0595945307615333,0.0443729457499558,NA,0,0.225728933498363
0.3,0.382262202038327,0.0884647510834203,NA,0.25991144303568,0.516426129897318
0.3,0.275299973265552,0.0605065451866933,NA,0.137536445552522,0.435621258259272
0.3,0.354046165895083,0.066035704148233,NA,0.199951437771001,0.525680332786957
0.3,0.250151560346985,0.0328237307201302,NA,0.120826622165857,0.415182214557622
0.3,0.210807748065323,0.0418529825563123,NA,0.107686443886569,0.348793033516223
0.3,0.314662548332906,0.0129071327898704,NA,0.178948333589812,0.46778582545151
0.3,0.229303045078453,0.024490769783446,NA,0.133712204496194,0.350650852433367
0.3,0.28088718745285,0.00113004771480956,NA,0.156714582898936,0.430709494593065
0.3,0.441099681292019,0.0773863232704063,NA,0.302099750753828,0.579606690424841
0.3,0.366798879282706,0.00344606243419348,NA,0.245940919384889,0.499514182434861
0.3,0.177243345943895,0.019852691079792,NA,0.0660265996055833,0.338758334453828
0.3,0.183581931771079,0.0324525642415536,NA,0.0626191253602392,0.348753204188066
0.3,0.15692389134339,0.022836166972942,NA,0.0476284335627478,0.311737230134431
0.3,0.318452764722616,0.0289604556843836,NA,0.180873882683213,0.479632434367936
0.3,0.407131982255216,0.0510410069984281,NA,0.252131665415531,0.559252608691723
0.3,0.307065219429213,0.0536814815491681,NA,0.168454292029348,0.461657719486445
0.3,0.225643960703189,0.0279617221124822,NA,0.121351740598992,0.359993265720606
0.3,0.444162074817499,0.0208225185524599,NA,0.312066050403308,0.57880498595142
0.3,0.325508749831317,0.0251835560626601,NA,0.166737790509652,0.496906092831376
0.3,0.214498163401729,0.0456747132426665,NA,0.0877694809866559,0.36911853726166
0.3,0.266850045412527,0.0493234965518127,NA,0.15600287186017,0.404544535299305
0.3,0.243211473668056,0.0120967873227877,NA,0.129119521937264,0.385489599227378
0.3,0.100784121301254,0.0617078298481717,NA,0.0206779812156292,0.257939942866857
0.3,0.327977650110175,0.0078531550543631,NA,0.196329691335542,0.478722553263931
0.3,0.370788912148818,0.0267279317388776,NA,0.212235725154347,0.542745306599583
0.3,0.395242319377626,0.0676500366443332,NA,0.262162146556951,0.532684235309789
0.3,0.260282588246747,0.0376835986346192,NA,0.109225046285789,0.444901344265276
0.3,0.358604268490274,0.0829236350912877,NA,0.23216892752763,0.497743712779022
0.3,0.282851860777393,0.039992115096464,NA,0.161290822774728,0.441483259375883
0.3,0.25667155805744,0.0346413169104604,NA,0.135106333699431,0.416009634147015
0.3,0.174132540857523,0.00995469397236096,NA,0.0686809822248169,0.335856000485281
0.3,0.406993350819746,0.0288601182359057,NA,0.244809360565812,0.572586932420138
0.3,0.336323001923804,0.0583785158305708,NA,0.199773063386886,0.485156512664616
0.3,0.28387930059562,0.0631555702918992,NA,0.155802066819912,0.431032980061632
0.3,0.365126806674623,0.0656656998226816,NA,0.239917904913007,0.500415130927395
0.3,0.376272401830553,0.0781727495087451,NA,0.216245331471972,0.538872232268003
0.3,0.241486039128283,0.0500024036152254,NA,0.125939081609249,0.389829455811518
0.3,0.222686147869411,0.0160024760321822,NA,0.095587981107375,0.404495668642103
0.3,0.117705719967152,0.00651113561145745,NA,0.0563879813484692,0.22460586244613
0.3,0.249381632546,0.0669644371675186,NA,0.12780459561309,0.409184013124793
0.3,0.285266966056169,0.0515074960599434,NA,0.168034978353703,0.425623186458704
0.3,0.236501445568069,0.0567842035534931,NA,0.104238261422836,0.393676302974222
0.3,0.238720229502298,0.0908712160614804,NA,0.105297637563104,0.414355643841222
0.3,0.270953054428941,0.031348675267698,NA,0.157016047939119,0.405947227069435
0.3,0.275178263716571,0.0452239564709848,NA,0.179173899527224,0.395427803461281
0.3,0.364745420337252,0.00961719730625739,NA,0.225972571306487,0.514301821982411
0.35,0.326370614642337,0.0493027477926962,NA,0.203283354477473,0.465616728164636
0.35,0.335452564737946,0.0402429475364371,NA,0.191779281500289,0.493517140813742
0.35,0.496177249790961,0.0707211406336351,NA,0.344459189511102,0.637403804121774
0.35,0.412897170906385,0.0322296206927563,NA,0.253049609992873,0.568614746971441
0.35,0.395089074667073,0.0167642007104838,NA,0.267374196069996,0.526826972878706
0.35,0.414741209522655,0.0811027539154439,NA,0.280814493695355,0.553129568166463
0.35,0.316147854726371,0.0723395069248922,NA,0.151370984008027,0.512690735542588
