"lambda.in","beta.in","coef..Intercept.","coef.x","aic","log.lik","Pval..Intercept.","Pval.x","lambda.opt.lambda","lambda.ci.val1","lambda.ci.val2","lambda.z","phy.signal","kappa.z"
0.95,0.75,1.09575878999025,0.734648160171218,1436.20613286967,-716.103066434836,0.00389775204916232,0,0.958027719852408,0.941573274071783,0.970245290219338,32.7022938297847,0.17082648640704,8.74692159357806
0.95,1,1.08540450956055,1.01199138200812,1461.56618633643,-728.783093168213,0.00240694814371967,0,0.936451483394028,0.914885914773489,0.953054619052837,35.195967291825,0.152642203795703,8.09192689688998
1,0,1.17667504361991,-0.00650073040823861,822.028005314736,-409.014002657368,9.17069641115376e-07,0.436065372790885,1,0.999708413729424,NA,40.7728759682712,0.766726549804235,12.8754758614741
1,0.25,1.24416185878475,0.243425945610351,904.981473552749,-450.490736776375,6.25259170217163e-07,0,1,0.99957391049976,NA,45.4219443273359,0.647173944310398,13.0011653825283
1,0.5,1.28247246398952,0.493406147794582,962.619794404484,-479.309897202242,5.91380166614641e-07,0,1,0.99958807310138,NA,43.9706054939441,0.260444583755718,9.70088673556145
1,0.75,1.0841791510148,0.736948995163451,940.604272571556,-468.302136285778,1.91591882734432e-05,0,1,0.999043057089195,NA,41.6465214963468,0.117803876919602,6.82820886696399
1,1,1.16490869502984,0.991182673389441,890.988987465824,-443.494493732912,2.58944410624906e-06,0,1,0.998724815082735,NA,42.5384688172286,0.0864540734124549,5.4206982838107
0,0,0.910354111167617,-0.0733495254501833,2974.94300020104,-1485.47150010052,0,0.256288759749997,1e-06,NA,0.0276338344729457,9.74895873082203e-06,0.0441221266871891,1.48006372529942
0,0.25,0.984172707092388,0.32927688695782,2791.98396549891,-1393.99198274946,0,3.1589924676112e-08,1e-06,NA,0.0301605647367291,1.06624029994001e-05,0.0356058512258604,0.273342863648582
0,0.5,0.974206451927037,0.50503720923966,2869.60492003863,-1432.80246001931,0,4.44089209850063e-16,0.0114838149016824,NA,0.0693014232976154,0.183982030723896,0.0480166124006627,1.94836310275228
0,0.75,0.967209502977496,0.755515917897811,2925.99511537833,-1460.99755768917,0,0,1e-06,NA,0.0256529333616563,6.74349576174305e-07,0.0349038337516105,0.105637746906143
0,1,1.08864474338943,0.946551952444697,2942.97859447791,-1469.48929723896,0,0,0.00859079342466505,NA,0.0336963458976467,0.25214030806856,0.0323727772329248,-0.212066368315264
0.05,0,0.938933099542028,0.0305041593552309,2920.93177486797,-1458.46588743398,0,0.62761467232004,0.0301161178707271,0.0079637420391167,0.0778070102884433,1.39479137099106,0.00123031613981298,-1.85433961237415
0.05,0.25,0.914515923135934,0.309209841665301,2922.04699059047,-1459.02349529524,0,1.03425370623356e-06,0.0160588029079763,0.00021135123023089,0.058867803084498,0.482261632093078,0.0296925464251042,1.53559668705767
0.05,0.5,0.957891373144306,0.50930901905467,2968.72567370612,-1482.36283685306,0,6.21724893790088e-15,0.04063568508339,0.012301374502419,0.101545916981331,2.0823774132143,0.000883227844252786,-2.18096086927759
0.05,0.75,0.948393764793301,0.655044568059075,2881.99287740547,-1438.99643870274,0,0,0.0101790890314165,NA,0.0579769960287442,0.187568465546077,0.00619681861970902,-0.136836999199836
0.05,1,0.98525722864494,1.05716637601247,2816.78168689937,-1406.39084344968,0,0,0.104109106279955,0.0305671983912828,0.210022229949222,1.82073263215868,0.00984433991221573,0.376948982407996
0.1,0,0.912997406532698,0.0433649718556658,2858.45914737465,-1427.22957368732,9.23418230769357e-10,0.474675258278345,0.115258896822196,0.0413310701358128,0.218300616600192,2.5841982740885,0.0153023119324928,-1.05140019110146
0.1,0.25,1.09776978383701,0.225105594091211,2809.16263419133,-1402.58131709567,0,0.000155799239546894,0.0834863602954524,0.0256888525027344,0.192676735281984,4.77763526175021,0.0184009706948792,-0.382623753108259
0.1,0.5,1.33517596198723,0.369917833145174,2896.95500662036,-1446.47750331018,5.77315972805081e-15,2.77556466699025e-09,0.145207420071347,0.0595008471084893,0.260591969485395,2.85467504844104,0.0355125506983828,2.43967934525566
0.1,0.75,0.734554149510435,0.813630372704412,2912.52015396362,-1454.26007698181,2.54491161477688e-08,0,0.0837947054734377,0.0219952334432753,0.192076616901246,2.14171953232602,0.0204071305504553,0.137176171136304
0.1,1,0.870321068884657,0.894447060746268,2763.54687920988,-1379.77343960494,1.49757690692809e-08,0,0.135416641368286,0.0694379530047954,0.232362245885238,8.70912888497589,0.0279234267990684,1.39285817828806
0.15,0,1.00527514820307,0.0502695547253806,2885.89497171336,-1440.94748585668,4.2588155224621e-13,0.412321976789457,0.153064617048906,0.0803338983903119,0.248940100765403,4.33769225370747,0.0220181771379671,-0.458910663107064
0.15,0.25,0.796068178627454,0.279694375681933,2841.13269232764,-1418.56634616382,1.73490079857785e-07,3.2573277093384e-06,0.195907890043947,0.109325989655663,0.306480924528033,5.93835047255686,0.0302434673995996,0.899085152622474
0.15,0.5,1.10348070778449,0.531519583479264,2804.73330857745,-1400.36665428872,2.22044604925031e-16,0,0.154623960827158,0.0798198290416444,0.257339185404555,6.65940083966722,0.0164168031808893,-1.71762521830523
0.15,0.75,1.16435551123577,0.853553527775807,2812.32362304713,-1404.16181152356,2.22044604925031e-16,0,0.17057779007175,0.0960375697986401,0.264239714082793,4.4213379121391,0.0208105496175721,-0.707888917703243
0.15,1,1.16432280751395,0.939647081348767,2785.99701013144,-1390.99850506572,7.54951656745106e-15,0,0.196525445210563,0.122988631332412,0.289976906333692,9.75270435594219,0.0300518713347397,0.900847183969114
0.2,0,1.0991337247135,-0.0325043164903126,2768.28630087487,-1382.14315043744,7.43849426498855e-14,0.574609228406527,0.227186393847829,0.123780227291685,0.351589031398839,5.6682409728905,0.0234977833647653,0.927644049210688
0.2,0.25,1.14382316034538,0.417535826067743,2796.86902440738,-1396.43451220369,3.10862446895044e-14,2.11186623744197e-12,0.231745615888685,0.121616532367985,0.360542206687411,5.28212227664093,0.0233196157299443,0.947503451869517
0.2,0.5,0.924352507450857,0.509277503392748,2731.34581697549,-1363.67290848775,0,0,0.0820667624468653,0.0296889971704865,0.166221230082594,2.44703167745133,0.0105321410559131,-0.935969502843193
0.2,0.75,0.860238804310186,0.742851440463899,2816.07613479289,-1406.03806739644,1.98168592646653e-10,0,0.185429574468936,0.102055256770373,0.293973257747724,5.97865989782841,0.0208039549365488,0.592072084951148
0.2,1,0.821653664220316,0.940707661846053,2796.89677722643,-1396.44838861322,2.24473772902911e-11,0,0.154416774490642,0.0797424278389177,0.256252241142522,4.95147963139816,0.0252682206656749,1.08293995918326
0.25,0,0.978248455827742,0.0529017464556542,2603.38913856094,-1299.69456928047,1.14108116289202e-08,0.32274641645988,0.17482168400397,0.0967847982835161,0.281160846002439,7.95723483081716,0.0212586030363313,0.784218579001699
0.25,0.25,1.15948295162822,0.270279445095032,2769.57236064553,-1382.78618032277,4.54196762866843e-07,3.21082083853952e-06,0.258100098567353,0.147641079774629,0.384528471835909,6.41793599709295,0.0282827185692095,1.75431233164014
0.25,0.5,0.761648332715184,0.444062830162976,2727.44269576448,-1361.72134788224,0.000930407773364728,9.76996261670138e-15,0.269385710890925,0.164504327470203,0.391528924681029,10.2217488902753,0.0251249724550723,1.31472304311891
0.25,0.75,1.17729566224713,0.716733401636852,2793.68618041402,-1394.84309020701,2.8919178163278e-10,0,0.171893376538334,0.0658332669179035,0.309225068596731,2.9547476799675,0.0247041138501311,1.30571841436703
0.25,1,1.00217372035859,0.945531082457888,2542.42034280265,-1269.21017140132,6.30555655423137e-06,0,0.293870627203944,0.182493544277227,0.414746426062873,6.81372820645118,0.025880200574013,1.43670010489245
0.3,0,1.15048985993244,0.0487378002639191,2647.06675754585,-1321.53337877293,1.20497389843877e-10,0.366715522674676,0.341319311204519,0.233433965863642,0.456503462733989,10.3377116384144,0.0201730356375369,-1.26975819620081
0.3,0.25,0.753955655722287,0.328235193627765,2782.81135238769,-1389.40567619385,1.79609465060793e-05,1.8208271113096e-08,0.299952240141528,0.201783862580926,0.410924858575524,10.4085262331897,0.0452767111696425,2.49386576412175
0.3,0.5,1.14713399181415,0.513685047359843,2755.79126942847,-1375.89563471423,1.48992418402827e-09,0,0.345923467600096,0.242894210302037,0.455825341607086,14.9682662926549,0.0496936040553979,2.81974650067544
0.3,0.75,0.964322681792807,0.790071606955461,2693.63453049231,-1344.81726524616,9.72232627738379e-09,0,0.297585212637517,0.20553000253255,0.402300543773283,14.6745175409443,0.0426366010587985,2.16011290787418
0.3,1,1.00216009613222,0.898807277256964,2722.88764561416,-1359.44382280708,2.56044568658353e-07,0,0.370604692342632,0.273166383520224,0.475537571693973,14.3462401508888,0.0494642290821732,2.82269811930253
0.35,0,1.11098305798139,-0.00235578709189986,2699.86399004377,-1347.93199502188,2.67030753553499e-06,0.96610034217392,0.357256687664706,0.240024406841709,0.478059270843538,8.42038012448388,0.0291800678868269,0.611620409740288
0.35,0.25,0.992222283864034,0.228693409639114,2681.27348906512,-1338.63674453256,1.84851876050551e-06,3.65644221149708e-05,0.294665708410492,0.188793565756242,0.4093506342709,6.63064358893057,0.0349060486448601,1.35560102022901
0.35,0.5,0.710740563057178,0.563154242113212,2656.13873136968,-1326.06936568484,0.00136614971673765,0,0.335735767162712,0.226592522331874,0.456125932684576,12.5808366158228,0.0441847532787799,2.29411289741713
0.35,0.75,1.27654911459176,0.738034554313369,2665.15807057778,-1330.57903528889,5.08282305133889e-11,0,0.263750625993891,0.175296658441561,0.369473912911124,17.3293479515745,0.0309642904658114,0.890750883225561
0.35,1,0.894207539638126,0.993053462910303,2721.88268579399,-1358.94134289699,1.43298559862615e-05,0,0.280999619336189,0.179618226879263,0.405750943116717,13.8507703002609,0.0396560073277673,1.91235409812827
0.4,0,0.766230797548844,-0.0480616108722853,2682.04482152418,-1339.02241076209,0.000599787514784511,0.375578424617843,0.443309070660433,0.332697492643338,0.550984156545359,12.0906479781135,0.0423073131918704,1.98672112382562
0.4,0.25,0.94385688890209,0.246278988112831,2639.5386366132,-1317.7693183066,1.40437097608803e-05,4.02862154347261e-06,0.438188589464544,0.340077201251424,0.535863351640308,13.3381969413438,0.0396123230127702,1.64696329147005
0.4,0.5,0.862219679740266,0.434886049289504,2676.08207423618,-1336.04103711809,4.51760052011529e-06,4.44089209850063e-15,0.340188541372921,0.231499809245783,0.453901727075858,10.5273839523646,0.0301604870064816,0.636046376966534
0.4,0.75,1.28301656117609,0.761493005613755,2624.36051964804,-1310.18025982402,1.08533515508213e-09,0,0.41981141025061,0.327415528077519,0.513865101112656,15.2342516323783,0.0400214553612816,1.72177304447042
0.4,1,0.819583432541961,1.0003676059477,2714.78047981564,-1355.39023990782,0.000386588934181198,0,0.454533066173886,0.34976319444115,0.557220423251726,15.1699304519697,0.0335377868771538,1.09005415446923
0.45,0,1.13887419390517,-0.0107143532395055,2498.95858646655,-1247.47929323327,1.8166803839037e-08,0.83096536763153,0.401981391945327,0.302775335619184,0.504124809457887,20.7439113551859,0.0475481326938817,2.33512197390512
0.45,0.25,1.10849264117377,0.190585385029909,2660.44709174938,-1328.22354587469,6.33607754707555e-07,0.000462577550511156,0.412852424347097,0.321827577200091,0.50779573194513,20.1707042747757,0.0234106304376009,0.446786272810951
0.45,0.5,0.669993223178813,0.429880138871047,2621.42415782705,-1308.71207891353,0.000473437687315226,2.66453525910038e-15,0.339441117219192,0.234678283445962,0.451926065774395,10.5416155984332,0.0201310901248876,0.0223960366861466
0.45,0.75,0.679934660752999,0.710326290165764,2554.56995193852,-1275.28497596926,0.00164877370726701,0,0.428487825970786,0.328221593569857,0.530998061000909,21.1642567573892,0.0234654717858653,0.413458184599254
0.45,1,0.771901211764942,1.02359437653756,2547.12636641372,-1271.56318320686,0.00117378307572524,0,0.491189475518539,0.391337200629412,0.587252167076704,14.0173260233956,0.0325766485434505,1.31987916091132
0.5,0,0.819901428625869,0.0811612386181967,2538.35591017106,-1267.17795508553,0.000399669152013393,0.108875660567786,0.507174323823072,0.416342453173428,0.594572889046788,20.6214606973395,0.0335170871278542,1.10932172152231
0.5,0.25,1.29632773113643,0.208057295863604,2446.94644285255,-1221.47322142628,6.30954843927611e-10,2.00316640088793e-05,0.467632135351441,0.352647216186023,0.575508115957187,10.3895636739051,0.0447749007763507,2.0516141831731
0.5,0.5,0.547604043415518,0.574597153224525,2499.3223217065,-1247.66116085325,0.00696539692059828,0,0.435571817316249,0.320734776610153,0.545788977747349,12.3036943532765,0.0348309057984693,1.27396122727075
0.5,0.75,0.885200109091973,0.691789074375337,2496.94295373368,-1246.47147686684,6.69454865622754e-05,0,0.492336733860357,0.388852794357463,0.592985707089666,20.3997136233685,0.0578760139848656,2.94778828976454
0.5,1,0.671423444355657,1.09420398637019,2468.82680042565,-1232.41340021282,0.00565796144584585,0,0.561077645497452,0.469020297643362,0.647255580840589,22.4856945721367,0.0651713970984705,3.37187398893287
0.55,0,1.08993338022658,-0.0688934549073638,2447.209238436,-1221.604619218,1.59691380647864e-05,0.149778708134678,0.607609108792411,0.516533079972929,0.689028539786021,17.7722803840247,0.0348253181964565,1.10261117986691
0.55,0.25,1.09913218864508,0.213577380046671,2442.08944711062,-1219.04472355531,1.38732584353818e-06,1.01561299925557e-05,0.538392070135256,0.445890359424299,0.625700677724929,17.4046865308794,0.0708737650032771,2.73190962515854
0.55,0.5,1.10920741332392,0.481280614329256,2450.41786108947,-1223.20893054473,8.77979844093879e-06,0,0.598116699383928,0.509805126851332,0.679160300559972,22.4870120206101,0.0780830523286951,3.07956460030339
0.55,0.75,0.689087251032597,0.822404373501792,2486.08660205069,-1241.04330102534,0.00157443114716349,0,0.496935511142094,0.393371259053851,0.595305528189822,16.5945340401743,0.0616644546065597,2.55951754924213
0.55,1,1.02649425004511,1.0379249753992,2444.2392241205,-1220.11961206025,1.30092319603481e-05,0,0.560959862753953,0.462948018751369,0.649911334745855,15.6326084110762,0.0311497562463406,0.835354369141018
0.6,0,1.45512186161277,-0.0487259173703141,2295.52868920842,-1145.76434460421,1.07321136733063e-05,0.270266141445997,0.583828632827107,0.495275599045698,0.665796069157795,24.2359078026997,0.0798212593325947,5.03892492726402
0.6,0.25,1.71158923950927,0.243275168142476,2268.29943400529,-1132.14971700264,4.44818404332636e-10,4.66883278704699e-08,0.472125830966205,0.363778962785065,0.576226379784231,14.4279789070986,0.0501842099761563,2.75662322557979
0.6,0.5,0.925469416254412,0.551633269676654,2358.02524263609,-1177.01262131804,0.0158143508156185,0,0.659967963133732,0.572181907638101,0.736115857627043,20.3293596336539,0.0885958654238468,5.72619800403088
0.6,0.75,0.72070871397627,0.747016501471695,2347.64355904819,-1171.8217795241,0.0454086606432629,0,0.624356841973502,0.540596813848438,0.699585263453271,19.17716178202,0.0593942960023753,3.52015922070114
0.6,1,1.17641907710581,0.996243946932261,2386.42770482902,-1191.21385241451,0.000500842064702356,0,0.570949014619208,0.473858850101461,0.65839517549057,14.3637584107325,0.0495772294876131,2.78290502724275
0.65,0,1.28682769338029,-0.00403876464200017,2294.68085940348,-1145.34042970174,6.30376309573855e-06,0.926744460141717,0.609365830583144,0.521774674403192,0.688167851537102,16.4049924430507,0.0508909597854352,2.26050782573768
0.65,0.25,1.24183097759995,0.188034062590565,2188.21074379252,-1092.10537189626,4.33093821645691e-05,5.3637643635529e-06,0.684285536300749,0.602633977643833,0.754170906988965,18.4157543304778,0.0788628893582423,4.31576155434139
0.65,0.5,1.26871525047072,0.476904248480676,2295.84344049008,-1145.92172024504,4.43825977234358e-05,0,0.665465750253585,0.581449312819746,0.738864604748261,22.2191642375719,0.0557461850388658,2.52685825934915
0.65,0.75,1.26988556914747,0.685182545477391,2250.03860622368,-1123.01930311184,3.07541066100203e-05,0,0.667155997460632,0.589830555413669,0.735223408595066,21.5284612664451,0.0378620403930462,0.989190401088249
0.65,1,0.959879002052285,1.0235893765488,2269.18042179243,-1132.59021089621,0.000599457736835562,0,0.606721086834099,0.517263530724534,0.687097197538018,19.821954136365,0.058124172950296,2.89152425885686
0.7,0,0.671900872344513,-0.0488848099107027,2184.55028816921,-1090.27514408461,0.0313854238273719,0.238263325381708,0.679315492996775,0.597427616079463,0.749524863866698,20.5566080210896,0.0455795406281767,2.48079642878396
0.7,0.25,1.47311089064761,0.271999548802542,2225.58934181171,-1110.79467090586,3.22506536498679e-06,1.98508320892188e-10,0.672617841084203,0.600803528253648,0.736507061822899,26.868537165064,0.0492529818330736,2.52836555012643
0.7,0.5,0.727900958392596,0.491706698081405,2206.97668954306,-1101.48834477153,0.0400560275440318,0,0.748248605830784,0.682426019266893,0.804933236001886,31.6611479898871,0.0454518495956926,2.37650953383558
0.7,0.75,0.524794994864818,0.754752537614394,2116.18649404929,-1056.09324702465,0.0744425551140167,0,0.663435439165482,0.570199754344935,0.743346260752618,19.4976734192684,0.0591006978923739,2.86130351646473
0.7,1,0.997128927697,0.999418299655472,2150.22279281518,-1073.11139640759,0.00231883485759177,0,0.717347254686044,0.643120320227596,0.780414844039226,36.8529133371619,0.0370918059130629,2.16002756827595
0.75,0,0.37964390083155,-0.0348333998269653,2103.12657236634,-1049.56328618317,0.112782672624251,0.375400664336245,0.718993458476215,0.639249919156738,0.785925398070621,26.824389399753,0.0882806295262506,4.86521567307733
0.75,0.25,0.891460706004159,0.260120985754005,2105.89659266562,-1050.94829633281,0.000642760424558908,3.48823192553027e-11,0.767975697146863,0.708298085779854,0.818244238857955,27.8858950450357,0.0560339697453092,3.46341795127448
0.75,0.5,1.20160137981123,0.479266562403045,2078.79294143054,-1037.39647071527,3.19653124236652e-06,0,0.767039245162635,0.709444511616459,0.815899016833025,26.9368654367289,0.071623300709572,4.16343224065339
0.75,0.75,1.24301491754408,0.746554178532105,2088.20307777868,-1042.10153888934,3.61193097209167e-07,0,0.732071203110643,0.667072530043021,0.78797827401691,25.1110660691533,0.0481569916262652,3.04779778661047
0.75,1,0.709580483598801,1.03069839874195,2093.53050969279,-1044.76525484639,0.00287009641951297,0,0.717351779008593,0.641708968959505,0.781033022176109,25.2928646760093,0.055302550632173,3.5078208319007
0.8,0,1.19582932766688,0.0427474449138789,1958.41036335992,-977.205181679961,0.000585222988607637,0.229771034074356,0.8135865618315,0.761451632677011,0.855904038755622,29.9768845006184,0.0949172252718042,4.54486302717139
0.8,0.25,1.0195785628383,0.22298756940413,1988.1091998402,-992.054599920101,0.00349632559718049,1.00931418778316e-09,0.808509664538344,0.760960842293166,0.848381390628687,32.2321407599104,0.0783472119824683,4.03814632761498
0.8,0.5,0.659678145987839,0.458643755088768,1950.07226956692,-973.036134783458,0.0491009691080726,0,0.797572888870597,0.739792388139184,0.84440652993124,22.5827947181501,0.0483267432325119,2.65951657565028
0.8,0.75,0.802101065812931,0.755233738901362,1925.690394764,-960.845197382001,0.00758990596441556,0,0.742583437582304,0.670730858007094,0.802388295054905,20.5683951213659,0.0728930809254326,3.9703616627822
0.8,1,0.891931842473455,0.928174200668593,1948.88523959656,-972.442619798278,0.00347031477541071,0,0.744901570620305,0.676912543416484,0.801685305647304,21.4247764510936,0.0582799194304573,3.21047879324586
0.85,0,0.0611358752465826,0.00148366007733674,1779.27408962211,-887.637044811056,0.862663131384204,0.964390507187915,0.814347047673218,0.757451731136902,0.859661828394302,19.6551504653675,0.0787476742314443,3.65913460649827
0.85,0.25,1.13106789778616,0.235971381930701,1725.26759083745,-860.633795418727,0.00118179060348944,5.55777646127353e-13,0.819435588021304,0.767190933382261,0.861814160226136,28.2241211265319,0.104040395136761,4.44003196609196
0.85,0.5,1.25439664855353,0.553443786435203,1734.47115821497,-865.235579107485,0.000943773680694537,0,0.855765044316599,0.814503370188813,0.888887305355137,26.4190385167576,0.0675428306719067,3.42353950427524
0.85,0.75,0.749382448617259,0.770711653440976,1734.86783514737,-865.433917573685,0.0533443552721204,0,0.865845725892123,0.827078889310999,0.896624384301555,38.7814572373009,0.197314670424129,6.2589159890171
0.85,1,1.2351375429876,1.00854718763991,1780.71211817798,-888.356059088989,0.00199149469118387,0,0.868266958727407,0.829003129751601,0.900046601297591,37.7263780558602,0.112154278762744,4.71244016658345
0.9,0,1.19342096818711,0.0295150158858501,1812.39854096954,-904.199270484769,4.39088177410785e-05,0.351476283960486,0.888889406654432,0.851580103590821,0.917803773993743,29.1666155951521,0.209398759383333,7.0408985409653
0.9,0.25,0.719437849864307,0.276310370169555,1721.16583761901,-858.582918809505,0.0118876494365967,0,0.899978156627223,0.869268620165783,0.924269251851181,31.5793364125075,0.256294943217458,7.76987622649956
0.9,0.5,0.856461831798144,0.483357923434596,1779.08228111219,-887.541140556097,0.0040844964477329,0,0.905384021716832,0.873596500582143,0.930246868614238,30.4328267215004,0.240166007373814,7.70990553153931
0.9,0.75,1.06952547137316,0.749928760416652,1812.02844279828,-904.01422139914,0.000220921416277164,0,0.885466763413811,0.8484573816835,0.914709097500621,33.1013827996708,0.197856809339045,7.10432299835693
0.9,1,1.29533337682354,1.01038358199963,1783.81162055413,-889.905810277067,4.88756253469447e-06,0,0.881366128359449,0.84458953014988,0.910678970564357,29.3816310476625,0.112547900318603,4.82333094180671
0.95,0,1.66600544984636,0.0119768802106576,1394.20874132606,-695.104370663031,6.29143637187468e-07,0.607384893748088,0.958284086542467,0.942323859540602,0.970355506920166,36.7361128807756,0.368095433654912,10.8357997586745
0.95,0.25,0.772748557357656,0.227207481764324,1493.02557238714,-744.51278619357,0.0204174607101564,0,0.9456431496557,0.926307088600035,0.960401474554004,38.0487902638999,0.323561118385318,10.3981612584331
0.95,0.5,1.31950351489342,0.50671686337374,1316.06914411361,-656.034572056805,2.95830182324153e-05,0,0.953905900671249,0.936681427287549,0.966948604380592,34.3225625850866,0.131321238552907,6.61100258219949
0.95,0.75,1.320602035462,0.7373201816463,1399.92565930289,-697.962829651444,2.4142253123749e-05,0,0.939405369320595,0.917965215991151,0.955846619702253,33.0227424206882,0.0852110577887668,4.90936465163144
0.95,1,0.936011152164179,1.00114142705765,1352.29545089896,-674.147725449481,0.00343388706352776,0,0.953104591842761,0.935199339123163,0.966896720274726,39.9215725144234,0.10057205448755,5.4529599897464
1,0,1.06401812986034,-0.00061875901618039,935.840006451304,-465.920003225652,0.00182317639003626,0.94969289210787,1,0.999178209652155,NA,42.7033865148123,1.35238247263739,12.7909783606895
1,0.25,0.568910075466843,0.255395139253293,905.10749735119,-450.553748675595,0.0900801868628656,0,1,0.999333580487914,NA,44.0841676463419,0.774398975008004,11.7142208712389
1,0.5,0.668126334002072,0.493502263363946,916.513544616016,-456.256772308008,0.0478146087417421,0,1,0.998801420806894,NA,42.8177734686464,0.300738589523055,8.11107022036296
1,0.75,1.32367287326415,0.751620601683581,926.630753255895,-461.315376627948,9.99444803120308e-05,0,1,0.999463044765962,NA,39.4664598882853,0.177733302360914,6.24378637077365
1,1,1.22850145651231,1.00424149037555,965.700398825334,-480.850199412667,0.000392633705590395,0,1,0.999264500398403,NA,40.6354025664745,0.102176533212145,4.36637821141423
0,0,0.979390704471115,-0.0307990814376096,2864.71338055297,-1430.35669027648,0,0.614607762383413,0.0228510793224001,NA,0.0922638069766602,0.325026849283396,0.0158644169930732,0.440046305280655
0,0.25,0.900617347604573,0.358242505254591,2907.38786830781,-1451.69393415391,0,1.29410082649883e-08,1e-06,NA,0.0107248282678918,2.25680533718094e-05,0.0146556447629739,0.175764558633411
0,0.5,1.03664504565198,0.550287570767643,2910.81035503149,-1453.40517751575,0,0,1e-06,NA,0.0231037613744604,1.21382923711375e-05,0.0125429598138776,-0.175728952301421
0,0.75,1.02342616275376,0.76443020720456,2842.54104780695,-1419.27052390347,0,0,0.0172962512627265,NA,0.0778843989443316,0.248452952017292,0.0189938014336675,0.936075214475111
0,1,1.01001933063565,0.932987324958442,2909.8619353985,-1452.93096769925,0,0,1e-06,NA,0.024077135046334,1.66278798810603e-05,0.0148280310219696,0.237923285966767
0.05,0,0.969346522249068,0.000561446583305369,2806.7687263498,-1401.3843631749,0,0.992467138562571,0.0299046786315487,NA,0.110318813606134,0.488032846175347,0.0344048741311721,1.83888290982612
0.05,0.25,0.944001098073946,0.235846208168147,2879.57399052833,-1437.78699526416,0,0.000137077548230113,0.0264303893540513,NA,0.0932847592375142,0.321955070800259,0.0227849126062439,0.103706590138455
0.05,0.5,0.86679725628653,0.521792277155046,2962.91861961109,-1479.45930980555,6.66133814775094e-15,1.11022302462516e-15,0.0682867717593506,0.0186533624856799,0.162948031244647,2.41848248138689,0.0237990317981972,0.272444263206167
0.05,0.75,1.02019188554673,0.720571771814543,2908.78115661039,-1452.39057830519,0,0,0.0582123859264544,0.0144981844283196,0.136368071096225,1.46738141448961,0.0213476830521451,-0.213691896762891
0.05,1,0.79654707543596,1.03401055896962,2904.38932953651,-1450.19466476826,0,0,0.0259586017669938,NA,0.10353796762472,0.615170930425201,0.0298673818620898,1.29881168719337
0.1,0,0.837069220273154,0.00253506339989389,2824.92874656067,-1410.46437328033,1.72462044645272e-11,0.966174133796893,0.1205812022823,0.0518846955467981,0.220491933851044,2.80345390474274,0.0316706034531009,1.74195719894337
0.1,0.25,0.99616215335623,0.196757104188426,2902.43896451955,-1449.21948225978,0,0.00160188775672143,0.0827574775083853,0.0305608392011916,0.163758004499726,2.43801623670455,0.0211353450749399,0.406030556598325
0.1,0.5,0.875463524999254,0.437951151622752,2858.00407886786,-1427.00203943393,2.83284506963355e-12,1.0902390101819e-12,0.117959842278211,0.0577077549977856,0.20835302565346,4.25821989063542,0.0308765923129996,1.64409507077584
0.1,0.75,1.07199433534485,0.752244622671831,2961.22927638963,-1478.61463819481,0,0,0.0786805002459648,0.0223058322191974,0.160415537799327,1.34129373387067,0.0202126181893907,0.22129935071227
0.1,1,0.990524667961565,1.02101336691852,2927.81116110397,-1461.90558055199,0,0,0.0486562129728188,0.0068466226503984,0.127375225175088,1.33350699628089,0.0234836515355599,0.753718284382005
0.15,0,0.95965834091917,-0.0372567800016292,2880.45430420086,-1438.22715210043,1.06336896621428e-07,0.54264523952212,0.1766274001951,0.0984238774730978,0.287856928030381,10.0117342413094,0.0397837655156889,1.71305054869531
0.15,0.25,0.893736322775151,0.256450854065988,2792.68572581167,-1394.34286290583,9.78546133012514e-11,1.43496075799554e-05,0.112211786708957,0.0275482399533072,0.243675325909227,2.23644142406503,0.0228669591197321,0.23533962107022
0.15,0.5,1.17273429080203,0.414817482589411,2807.30869933639,-1401.6543496682,2.57571741713036e-14,4.29478674845996e-12,0.136805805942545,0.0704939378156041,0.2301518953181,4.38621996760497,0.0345179355211166,1.43788274556214
0.15,0.75,0.925400753663729,0.744771420605878,2877.7304366087,-1436.86521830435,4.12876727029499e-07,0,0.181480307623705,0.101049890095423,0.288547675474136,6.03810492882531,0.0414789094347462,1.8866137829357
0.15,1,1.21570953989376,0.963951889827121,2744.45290153608,-1370.22645076804,1.20088383681605e-11,0,0.195908049124374,0.103106943787952,0.318265945533983,8.65522179445225,0.0317708252464907,1.18945936995653
0.2,0,1.05377724797339,0.0882394295007908,2862.60407764189,-1429.30203882094,8.65862315180266e-09,0.143498973887047,0.263828525770391,0.166369760239631,0.380401573047774,9.28024265953643,0.0621457860197068,2.81146180703833
0.2,0.25,1.16893275244484,0.145942192560731,2787.77473711844,-1391.88736855922,0,0.01278588221221,0.165280053279929,0.0944569609457812,0.259281098187353,5.78446482993256,0.0307394709049393,0.364709470226257
0.2,0.5,0.916939252845025,0.555842199996198,2759.33994756204,-1377.66997378102,1.72725951319563e-08,0,0.232959943415957,0.144747558488843,0.338934339555605,10.2229912880225,0.0417174632535823,1.43146725593022
0.2,0.75,0.998825370548214,0.712771973627423,2716.69193399358,-1356.34596699679,6.17950135506362e-13,0,0.176305476871593,0.105003798794007,0.266915995114913,6.43287142974723,0.0345643360011721,0.801451074938046
